Name,Category,URL,SubCategory
020636_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020636_kidneyright.stl,kidney
020636_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020636_liver.stl,liver
020805_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020805_aorta.stl,aorta
020805_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020805_heart.stl,heart
020805_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020805_kidneyright.stl,kidney
020805_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020805_liver.stl,liver
020980_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020980_aorta.stl,aorta
020980_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020980_heart.stl,heart
020980_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020980_kidneyright.stl,kidney
020980_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=020980_liver.stl,liver
021240_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021240_aorta.stl,aorta
021240_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021240_heart.stl,heart
021240_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021240_kidneyright.stl,kidney
021240_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021240_liver.stl,liver
021375_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021375_aorta.stl,aorta
021375_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021375_heart.stl,heart
021375_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021375_kidneyright.stl,kidney
021375_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021375_liver.stl,liver
021910_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021910_aorta.stl,aorta
021910_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021910_heart.stl,heart
021910_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021910_kidneyright.stl,kidney
021910_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=021910_liver.stl,liver
022056_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022056_aorta.stl,aorta
022056_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022056_heart.stl,heart
022056_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022056_kidneyright.stl,kidney
022056_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022056_liver.stl,liver
022078_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022078_aorta.stl,aorta
022078_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022078_heart.stl,heart
022078_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022078_kidneyright.stl,kidney
022078_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022078_liver.stl,liver
022538_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022538_aorta.stl,aorta
022538_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022538_heart.stl,heart
022538_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022538_kidneyright.stl,kidney
022538_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022538_liver.stl,liver
022679_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022679_aorta.stl,aorta
022679_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022679_heart.stl,heart
022679_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022679_kidneyright.stl,kidney
022679_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022679_liver.stl,liver
022953_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022953_aorta.stl,aorta
022953_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022953_heart.stl,heart
022953_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022953_kidneyright.stl,kidney
022953_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022953_liver.stl,liver
024073_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024073_aorta.stl,aorta
024073_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024073_heart.stl,heart
024073_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024073_kidneyright.stl,kidney
024073_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024073_liver.stl,liver
024165_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024165_aorta.stl,aorta
024165_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024165_heart.stl,heart
024165_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024165_kidneyright.stl,kidney
024165_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024165_liver.stl,liver
024640_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024640_aorta.stl,aorta
024640_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024640_heart.stl,heart
024640_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024640_kidneyright.stl,kidney
024640_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=024640_liver.stl,liver
025383_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025383_aorta.stl,aorta
025383_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025383_heart.stl,heart
025383_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025383_kidneyright.stl,kidney
025383_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025383_liver.stl,liver
025891_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025891_aorta.stl,aorta
025891_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025891_heart.stl,heart
025891_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025891_kidneyright.stl,kidney
025891_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=025891_liver.stl,liver
026210_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026210_aorta.stl,aorta
026210_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026210_heart.stl,heart
026210_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026210_kidneyright.stl,kidney
026210_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026210_liver.stl,liver
026480_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026480_aorta.stl,aorta
026480_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026480_heart.stl,heart
026480_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026480_kidneyright.stl,kidney
026480_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026480_liver.stl,liver
026861_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026861_aorta.stl,aorta
026861_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026861_heart.stl,heart
026861_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026861_kidneyright.stl,kidney
026861_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=026861_liver.stl,liver
027527_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027527_aorta.stl,aorta
027527_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027527_heart.stl,heart
027527_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027527_kidneyright.stl,kidney
027527_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027527_liver.stl,liver
027536_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027536_aorta.stl,aorta
027536_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027536_heart.stl,heart
027536_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027536_liver.stl,liver
027550_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027550_aorta.stl,aorta
027550_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027550_heart.stl,heart
027550_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027550_kidneyright.stl,kidney
027550_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027550_liver.stl,liver
027776_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027776_aorta.stl,aorta
027776_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027776_heart.stl,heart
027776_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027776_kidneyright.stl,kidney
027776_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027776_liver.stl,liver
028262_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=028262_aorta.stl,aorta
028262_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=028262_heart.stl,heart
028262_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=028262_kidneyright.stl,kidney
028262_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=028262_liver.stl,liver
029055_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029055_aorta.stl,aorta
029055_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029055_heart.stl,heart
029055_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029055_kidneyright.stl,kidney
029055_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029055_liver.stl,liver
029523_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029523_aorta.stl,aorta
029523_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029523_heart.stl,heart
029523_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029523_kidneyright.stl,kidney
029523_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029523_liver.stl,liver
029572_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029572_aorta.stl,aorta
029572_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029572_heart.stl,heart
029572_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029572_kidneyright.stl,kidney
029572_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=029572_liver.stl,liver
030248_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030248_aorta.stl,aorta
030248_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030248_heart.stl,heart
030248_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030248_kidneyright.stl,kidney
030248_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030248_liver.stl,liver
030298_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030298_aorta.stl,aorta
030298_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030298_heart.stl,heart
030298_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030298_kidneyright.stl,kidney
030298_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030298_liver.stl,liver
030574_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030574_aorta.stl,aorta
030574_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030574_heart.stl,heart
030574_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030574_kidneyright.stl,kidney
030574_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030574_liver.stl,liver
031618_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=031618_aorta.stl,aorta
031618_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=031618_heart.stl,heart
031618_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=031618_kidneyright.stl,kidney
031618_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=031618_liver.stl,liver
032417_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032417_aorta.stl,aorta
032417_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032417_heart.stl,heart
032417_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032417_kidneyright.stl,kidney
032417_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032417_liver.stl,liver
032502_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_aorta.stl,aorta
032502_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_heart.stl,heart
032502_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_kidneyright.stl,kidney
032502_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=032502_liver.stl,liver
033251_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033251_aorta.stl,aorta
033251_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033251_heart.stl,heart
033251_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033251_kidneyright.stl,kidney
033251_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033251_liver.stl,liver
033529_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033529_aorta.stl,aorta
033529_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033529_heart.stl,heart
033529_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033529_kidneyright.stl,kidney
033529_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033529_liver.stl,liver
033621_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033621_aorta.stl,aorta
033621_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033621_heart.stl,heart
033621_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033621_kidneyright.stl,kidney
033621_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033621_liver.stl,liver
033641_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033641_aorta.stl,aorta
033641_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033641_heart.stl,heart
033641_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033641_kidneyright.stl,kidney
033641_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033641_liver.stl,liver
033663_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033663_aorta.stl,aorta
033663_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033663_heart.stl,heart
033663_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033663_kidneyright.stl,kidney
033663_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033663_liver.stl,liver
034298_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034298_aorta.stl,aorta
034298_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034298_heart.stl,heart
034298_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034298_kidneyright.stl,kidney
034298_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034298_liver.stl,liver
034568_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034568_aorta.stl,aorta
034568_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034568_heart.stl,heart
034568_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034568_kidneyright.stl,kidney
034568_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034568_liver.stl,liver
034619_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034619_aorta.stl,aorta
034619_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034619_heart.stl,heart
034619_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034619_kidneyright.stl,kidney
034619_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034619_liver.stl,liver
034848_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034848_aorta.stl,aorta
034848_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034848_heart.stl,heart
034848_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034848_kidneyright.stl,kidney
034848_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034848_liver.stl,liver
034892_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034892_aorta.stl,aorta
034892_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034892_heart.stl,heart
034892_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034892_kidneyright.stl,kidney
034892_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=034892_liver.stl,liver
035422_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035422_aorta.stl,aorta
035422_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035422_heart.stl,heart
035422_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035422_kidneyright.stl,kidney
035422_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035422_liver.stl,liver
035445_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035445_aorta.stl,aorta
035445_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035445_heart.stl,heart
035445_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035445_kidneyright.stl,kidney
035445_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035445_liver.stl,liver
035511_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035511_aorta.stl,aorta
035511_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035511_heart.stl,heart
035511_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035511_kidneyright.stl,kidney
035511_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035511_liver.stl,liver
035614_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035614_aorta.stl,aorta
035614_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035614_heart.stl,heart
035614_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035614_kidneyright.stl,kidney
035614_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=035614_liver.stl,liver
036034_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036034_aorta.stl,aorta
036034_heart.stl,heart ,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036034_heart.stl,heart
036034_kidneyright.stl,kidney right,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036034_kidneyright.stl,kidney
036034_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036034_liver.stl,liver
036051_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036051_aorta.stl,aorta
